title,jobDescrib,companyName,companyIndustry,companyScal,companyTage,companyLocation,jobUrl,salary,publicDate,degree
量化策略研究员,[],莞联宏供应链（深圳）有限公司,['少于50人'],"['贸易/进出口,批发/零售']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/122663144.html?s=01&t=0,1-1.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
平台系统架构师（K8S）,"['岗位职责：', '1.负责容器系统分析与设计工作，承担容器系统核心功能代码设计与开发；', '2.负责拟定容器框架和技术体系的集成方案，承担部分集成开发工作；', '3.解决各类潜在系统技术风险，保证系统的安全、稳定、快速运行；', '4.负责公司软件项目的整体规划，项目计划，技术方案的编写、汇报、推动、定期向上级主管领导汇报工作进度和工作安排。', '岗位要求：', '1.3年以上容器开发经验，熟悉Python,\xa0Golang,\xa0Java，精通Shell；', '2.熟悉容器技术原理，生态系统，熟悉Kubernetes容器管理系统；', '3.具有Docker/Kubernetes落地实践经验，熟悉Docker/Kubernetes相关生态；', '4.有较好的逻辑思维能力，较强的抽象、概括、总结能力；', '5.有较好的沟通交流能力，善于主动思考和行动，乐于解决具有挑战性的问题，对待技术有强烈兴趣。']",上海连世数字技术有限公司大连分公司,['50-150人'],['计算机软件'],异地招聘,https://jobs.51job.com/dalian-gjzq/122661591.html?s=01&t=0,1.5-2.5万/月,06-08,"['大连-甘井子区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
软件测试工程师（武汉实习生）,"['1、本科（一本）以上学历，计算机相关专业优先；', '2、对测试有浓厚兴趣，为人踏实，富有责任心；', '3、毕业后有意向从事软件测试工作；\xa0并一定程度熟悉软件测试相关理论知识；', '4、具备较好的学习能力和动手能力，能对新事物快速上手，具备快速学习的能力；', '5、做事严谨，思路清晰，责任心强，具有良好的沟通协调能力，组织执行能力和团队精神；\xa0', '6、会python、java更佳\xa0；', '工作地点：武汉', '公司网址：http://www.E-Lead.cn', '期待您的进一步了解！']",上海易立德信息技术股份有限公司,['1000-5000人'],['计算机软件'],异地招聘,https://jobs.51job.com/wuhan-hsq/122660768.html?s=01&t=0,6-8千/月,06-08,"['武汉-洪山区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
算法工程师,"['岗位职责：', '1.\xa0负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发;', '2.展开机器学习/深度学习等相关领域研究和开发工作，并对实际问题的进行优化方法和提出解决方案；', '3.\xa0尝试、设计领先的机器学习算法、计算框架，提升机器学习系统执行效率', '4.\xa0对实际问题进行抽象，设计开发机器学习组件，降低解决方案的实现复杂度', '5.\xa0持续提升机器学习算法可用性和易用性，降低使用门槛', '6.\xa0创造更有价值的产品与服务，通过技术创新推动产品提升或客户业务增长', '知识能力要求：', '1.\xa0有良好的数据结构、算法基础，熟悉Linux基本操作', '2.\xa0熟悉Python，了解Shell,C++,\xa0Java等常用编程语言，有良好的代码习惯', '3.\xa0对分布式计算框架（hadoop、spark等等）有较深了解', '4.\xa0有热情了解和尝试新算法、架构，较强的学习能力', '5.\xa0良好的逻辑思维能力，能清晰的梳理机器学习技术应用于实际问题的思路', '6.\xa0较强的沟通能力，能够逻辑清晰地进行自我表达，团队合作意识强，与人沟通积极主动', '7.\xa0熟悉常见分布式机器学习框架（mlllib、tensorflow、mxnet等等）的底层设计', '8.\xa0有基于分布式软硬件的底层性能优化经验', '9.\xa0有基于分布式计算框架开发经验和大规模数据处理经验', '10.\xa0全面了解机器学习应用于实际问题的完整流程，有相关实际项目经验\xa0', '人格特质', '\xa0\xa0自我驱动、结果导向', '\xa0\xa0成就导向高/亲和力/坚持原则']",深圳国瑞兴业文化发展有限公司,['500-1000人'],['物业管理/商业中心'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/122660669.html?s=01&t=0,1.3-2.6万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
测试经理,"['岗位描述', '1， 参与产品设计。', '参与产品设计，需求分析，研发计划制定。', '2，推动产品研发，保证产品质量。', 'a.) 根据项目计划制定项目测试计划、编写测试用例，分配测试工作，', 'b.) 结合版本管理和自动集成系统，负责对软件质量问题进行跟踪分析和报告，推动测试中发现问题及时合理地解决。?', 'c.) 指导测试工程师排查定位问题；', 'd.) 与研发部门密切配合，改进产品的用户体验；', '4，提升团队能力。', '评审软件测试质量和效果，改进测试流程，策略，工具，分工，对团队进行培训，提升团队的测试质量和测试效率。', '岗位要求：', '1. 本科以上学历；\xa0', '2. 3年以上软件测试开发工作经验；', '3. 熟悉从产品需求到产品发布的测试相关工作流程。', '4. 较强的逻辑能力，分析排查复杂问题的能力；', '5. 较强的沟通能力，冲突管理的能力；', '6. 较强的新技术学习能力和意愿；', '7. 有性能、安全、白盒测试等专业测试领域经验者优先；', '8. 有Windows平台测试经验者优先。', '9. 有C/C++/C#/Java/Shell/Python等任意一种编程语言使用经验者优先；']",广东朗呈医疗器械科技有限公司,['50-150人'],['医疗设备/器械'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/122659174.html?s=01&t=0,1.5-2万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
测试助理,"['岗位职责：', '1、\xa0交换机、串口、无线路由器等通信设备软件测试；\xa0', '2、\xa0测试报告的编写，BUG提交与跟踪；\xa0\xa0\xa0\xa0\xa0', '3、\xa0行业试验平台搭建与维护，实验室设备的管理；\xa0', '4、\xa0根据需求文档及设计文档编写产品测试规范、测试用例、测试操作指引等；\xa0', '5、\xa0处理领导安排的其他事务性工作。', '任职要求：', '1、全日制本科学历2019届、2020届毕业生，通信相关专业优先，英语水平良好，CET4及以上；\xa0', '2、电子信息工程、电气自动化、计算机专业优先\xa0', '2、熟悉TCP/IP协议（如ARP、ICMP、TCP、UDP等）；\xa0\xa0\xa0\xa0', '3、有较强的问题分析能力，统筹能力，较强的主观能动性；\xa0\xa0\xa0', '4、善于沟通，理解能力强，学习能力强，有团队精神，有责任心；\xa0\xa0\xa0', '5、熟悉LINUX\xa0shell、Python语言的优先。', '注：本岗位拿到毕业证之前为实习性质，拿到毕业证后可签订劳动合同进入试用期。']",深圳市三旺通信股份有限公司,['150-500人'],"['通信/电信/网络设备,电子技术/半导体/集成电路']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/122202447.html?s=01&t=0,4-5千/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-08发布']"
监控运维工程师,"['工作内容：', '1.  支持客户完成监控平台规划、搭建及维护；', '2.  支持客户完成监控需求实现；', '3.  支持销售进行相关售前工作；', '岗位要求：', '1.  熟悉Zabbix或其它监控工具，具有Zabbix实操经验；', '2.  具有扎实的网络基础知识，了解OSI网络模型的实际应用，能够排查基本网络问题；', '3.  熟悉Linux技能知识，熟悉shell、python等至少一种脚本编写；', '4.  有监控二次开发经验优先考虑；', '5.  有金融行业工作经验优先考虑；', '6.  熟悉VMware产品和解决方案优先考虑；']",杭州九州方园科技有限公司,['50-150人'],['计算机软件'],杭州-滨江区,https://jobs.51job.com/hangzhou-bjq/122186977.html?s=01&t=0,0.9-1.3万/月,06-08,"['杭州-滨江区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
数据标注,['根据公司安排，用专业打标注的软件进行数据标注，数据清洗工作，，每天薪资100元。工作很简单，要求会写简单python\xa0代码\xa0对人工智有兴趣，只招在校实习生，计算机专业优先'],杭州学谷智能科技有限公司,['少于50人'],['计算机服务(系统、数据服务、维修)'],杭州-余杭区,https://jobs.51job.com/hangzhou-yhq/122403322.html?s=01&t=0,100元/天,06-08,"['杭州-余杭区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布\xa0\xa0', '\xa0\xa0英语一般\xa0\xa0', '\xa0\xa0计算机科学与技术 计算机应用']"
数据分析岗,"['1 参与稽核项目业务，理解业务检查逻辑，利用数据分析手段，发现问题并提出管理建议；\xa0 ', '2模型运营远程监测、数据采集及信息安全、建立与优化数据模型；\xa0\xa0 ', '3 参与稽核项目的实施及检查，完成报告起草，追踪问题后续整改等；\xa0\xa0 ', '4上级交办的其它临时性工作。', '1.全日制本科以上学历，数学、统计、计算机等大数据分析相关专业 ', '2.从事过数据分析、建模相关工作者优先 ', '3.掌握R、SQL、python等语言或大数据分析工具者优先', '4.较强的学习理解能力及逻辑分析能力，良好的沟通协调和团队合作能力']",中国平安财产保险股份有限公司温州分公司,['500-1000人'],['保险'],杭州-西湖区,https://jobs.51job.com/hangzhou-xhq/110195722.html?s=01&t=0,0.8-1万/月,06-08,"['杭州-西湖区\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
测试工程师,"['岗位职责：', '1、根据软件设计需求设计测试数据和测试用例；', '2、参与项目的测试分析、测试执行；', '3、发现产品缺陷，跟踪定位bug；', '4、完成对产品的集成测试和系统测试。', '任职资格：', '1、1年以上移动端和PC\xa0WEB端测试经历；', '2、测试理论基础扎实，熟练掌握测试用例设计方法；', '3、熟悉MySQL中至少一种数据库，能够熟练使用SQL语言；', '4、熟悉Charles、Fiddler等测试工具；', '5、有独立完成测试工作的能力，较强的学习和沟通能力，能快速适应新业务；', '6、互联网企业从业者、熟悉编程语言Java、Python、自动化能力者优先；']",杭州三因科技有限公司,['少于50人'],['计算机软件'],杭州-萧山区,https://jobs.51job.com/hangzhou-xsq/122198927.html?s=01&t=0,5-8千/月,06-08,"['杭州-萧山区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
Digital Verfication engineer,"['\xa0\xa0\xa0\xa0', '1)微电子、计算机、电子工程、通信工程、自动化等相关专业，硕士及以上学位', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', 'd) C/汇编语言/C++相关经验;', '\xa0\xa0\xa0\xa0']",联发科技股份有限公司,['1000-5000人'],"['电子技术/半导体/集成电路,计算机软件']",异地招聘,https://jobs.51job.com/hefei-gxq/120054491.html?s=01&t=0,1-2万/月,06-08,"['合肥-高新区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-08发布']"
嵌入式软件工程师,"['在研发中心主管领导下，负责嵌入式系统平台ARM/MCU/LINUX/\xa0PLC/DSP...软件等新产品研发、老产品改进工作，确保企业研发的产品满足市场需求。', '岗位职责：', '1.负责公司产品的单片机嵌入式系统平台的软件设计、开发和维护；', '2.负责硬件底层驱动的设计，开发和维护', '3.要求熟悉各类单片机或者能很快学习熟悉其它未接触的单片机（如：51、STC、和泰 、STM32......)及LINUX ARM的驱动程序、接口程序的开发与移植', '4.有PLC工控系统、楼宇自控、酒店客控、智能照明、智能家居、LED灯具RGB调光、2.4G无线通信系统开发经验者优先；熟悉CAN、485、232、MODBUS、TCPIP、JSON消息等协议；', '任职要求：', '1.\xa0大专及以上的学历、电子、计算机技术、自动化相关专业，并具有相关工作经验，能证明有实际开发经验者，可不要求学历；', '2.\xa0精通C语言和嵌入式软件开发，熟悉嵌入式C/C++编程及嵌入式操作系统，具有较强的编程能力；', '3.\xa0.有嵌入式软件系统平台模块框架设计经验；有CAN、485、TCPIP协议设计经验；', '4.\xa0熟悉嵌入式平台系统编程和调试，有实际的单片机编程经验，且能编写及提供各种外部标准接口的文档；如：TCPIP、UDP、CAN、485、232、MODBUS等；', '5.\xa0具有各类总线型通信系统开发、触摸控制终端、各类传感器开发的经验；', '6.\xa0有开发STM32、合泰、STC、51、系列的经验者更佳；', '7.\xa0.有过Wifi、蓝牙4.0、ZigeBee项目开发经验更佳（不做为要求）；', '8.\xa0具有硬件基础, 有丰富的硬件电路设计和产品开发流程经验者更佳（不做为要求）；', '9.\xa0工作努力积极并有高度的团队合作精神', '10.\xa0懂C#、Python语言者更佳（不做为要求）；', '11.\xa0懂LINUX ARM下的驱动开发与移植者优先', '我司主要从事酒店客控系统、智能照明调光系统、智能家居系统的研发与生产；', '职能类别：电子软件开发(ARM/MCU/LINUX/DSP...)']",杭州艺尚信息科技有限公司,['50-150人'],"['电子技术/半导体/集成电路,通信/电信/网络设备']",杭州-余杭区,https://jobs.51job.com/hangzhou-yhq/120813374.html?s=01&t=0,1-3万/月,06-08,"['杭州-余杭区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招6人\xa0\xa0', '\xa0\xa006-08发布']"
飞控系统工程师,[],杭州启飞智能科技有限公司,['50-150人'],"['计算机硬件,机械/设备/重工']",杭州-江干区,https://jobs.51job.com/hangzhou-jgq/113807133.html?s=01&t=0,0.6-1万/月,06-08,"['杭州-江干区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
Web前端开发工程师,"['职责描述：\xa0', '1.承担企业云视频基础平台前端功能模块的设计、开发工作；\xa0', '2.承担公共JS框架、组件的设计、开发工作；\xa0', '3.负责复杂JS问题的解决与攻关。\xa0', '任职要求：', '1.至少三年以上前端工作经验，统招本科学历，计算机相关专业优先；', '2.熟练使用 JavaScript、Ajax、DOM、浏览器机制、CSS3 等Web开发技术，关注语言的最新发展趋势；\xa0', '3.熟悉 ReactVueAngular 中至少一个框架，有实际项目开发和架构组织经验，有对应的组件库开发经验优先 ；\xa0', '4.具备跨终端的前端开发与架构设计能力（RN、Weex、Hybrid等），能够独立完成应用开发；', '5.对视觉和交互有自己的理解，有一定的产品感觉，对于产品架构有自己的理解。\xa0', '6.熟练使用Gulp、Webpack等工具，懒于重复劳动的精神；\xa0', '7.熟悉前后端开发流程，具备一定的java、python等后端语言基础。', '8..熟悉 Node.js 的基本原理和核心模块，有过基于 Node.js 的 package 开发、线上 Server 等开发经验者优先；\xa0', '9.对互联网产品和Web技术有强烈兴趣，有优秀的学习能力和强烈的进取心，具有良好的沟通能力和团队合作精神']",杭州普维云技术有限公司,['50-150人'],"['计算机软件,电子技术/半导体/集成电路']",杭州-滨江区,https://jobs.51job.com/hangzhou-bjq/121913161.html?s=01&t=0,15-25万/年,06-08,"['杭州-滨江区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
物联网教育培训讲师,"['工作内容', '1、负责物联网方向院校实训课程开发。', '2、参与院校学生培养需求分析，根据需求文档，进行可行性分析与实训课程体系规划。', '3.\xa0与阿里云、AWS、华为等合作伙伴进行技术对接，基于云平台进行设备端应用开发，输出合作课程。', '4、具体进行嵌入式、智能硬件、深度学习等一个或几个方向的实训产品开发及课程开发。', '3、撰写相关技术开发文档、使用教程，输出相关实训课程课件。', '4、为院校师生进行相关技术讲座、培训。', '5、完成其它相关工作。', '\xa0', '职位要求', '1、本科及以上学历，计算机／电子／通信／自动化等相关专业。', '2、具有良好的文档整理、撰写能力。', '3、具有一定的表达、讲解能力。', '4、至少具有以下一个方向的技术开发经验：', '\xa0', '嵌入式方向：', '（1）精通C语言开发，具有STM32系列MCU开发经验，掌握UART/SPI/IIC/RS485等通信接口的编程和调试。', '（2）熟悉STM32平台下FreeRTOS等实时操作系统下的软件开发。', '（3）能阅读和理解芯片、传感器等电子元器件的英文datasheet文档和设计原理文档，并进行相关的应用开发。', '（4）具有NB-IoT、LoRa、GPRS、WIFI等无线模组应用开发经验为佳。', '（5）熟悉物联网项目开发流程，熟悉MQTT、CoAP等主流物联网应用协议。', '\xa0', '云平台应用：', '（1）\xa0\xa0\xa0了解阿里云、华为、AWS等主流物联网云平台功能及开发流程。', '（2）\xa0\xa0\xa0基于云平台，开发物联网应用开发课程。', '（3）\xa0\xa0\xa0了解熟悉Node.JS、Python编程。', '\xa0', '智能硬件及人工智能：', '（1）\xa0\xa0\xa0具有Arduino应用开发经验。', '（2）\xa0\xa0\xa0具有树莓派应用开发经验。', '（3）\xa0\xa0\xa0具有一定的Node.JS、Python开发经验。', '（4）\xa0\xa0\xa0具有一定的深度学习应用开发经验（Tensorflow）。']",杭州钛比科技有限公司,['少于50人'],"['仪器仪表/工业自动化,计算机软件']",杭州-西湖区,https://jobs.51job.com/hangzhou-xhq/120839332.html?s=01&t=0,0.7-1.2万/月,06-08,"['杭州-西湖区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
高级JAVA开发工程师,"['岗位职责：', '1. 参与软件系统的设计、开发过程，在产品（项目）原型的基础上进行需求分析与分解，编写详细设计文档。', '2. 负责软件系统模块的设计、开发及单元测试，参与服务端系统架构、业务组件和基础库的设计与开发。', '3. 进行程序单元测试，检查软件存在的缺陷并保证其质量。', '4. 负责生产环境系统的日常维护、审查、监控和优化等工作。', '5. 完成日常工作中安排的其他工作内容。', '岗位要求：', '1. 本科及以上学历，计算机、通信等相关专业。', '2. 5年以上Java服务端开发经验，精通Java语言开发，熟悉分布式、缓存、消息、搜索、JVM等运行机制。', '3. 熟练掌握SpringBoot、SpringCloud、Dubbo等框架开发，了解常见算法和设计模式。', '4. 熟练使用MySQL，具备SQL优化能力，注重执行性能和数据安全。', '5. 熟悉Linux系统，具备Bash、Python等脚本编码能力。', '6. 有maven、cas、dubbo、motan相关工作经验者优先考虑。']",杭州钱畅科技有限公司,['150-500人'],"['互联网/电子商务,专业服务(咨询、人力资源、财会)']",杭州-拱墅区,https://jobs.51job.com/hangzhou-gsq/121999083.html?s=01&t=0,1.5-2.5万/月,06-08,"['杭州-拱墅区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
linux网络软件工程师,"['1.\xa0 负责公司产品相关网络部分开发。', '2.\xa0 负责软件需求定义、系统设计、接口说明等相关文档撰写。', '3.\xa0 解决产品在测试、生产和应用过程中相关的问题。', '1.\xa0 本科及以上学历，计算机、通信、相关专业3年以上linux相关开发经验；', '2.\xa0 具备撰写软件设计文档的习惯与能力；', '3.\xa0 具备c/python/java/go程序开发经验（其中两种或以上），熟练常用的算法和数据结构;', '4.\xa0 熟悉计算机网络，常用交换机配置，熟悉网关snmp协议；', '5.\xa0 精通网络相关协议如TCP/IP协议，UDP，HTTP/HTTPS,\xa0\xa0DNS，PPPoE，ARP协议;', '6.\xa0 熟悉VPN、NAT、QOS、端口映射、防火墙等路由器上层应用；', '7.\xa0 有交换机、路由器等网络产品开发经验优先;', '8.\xa0 善于与人沟通，具备团队精神，学习能力强。']",宁波捷创技术股份有限公司,['150-500人'],"['多元化业务集团公司,计算机软件']",杭州-西湖区,https://jobs.51job.com/hangzhou-xhq/113725220.html?s=01&t=0,25-30万/年,06-08,"['杭州-西湖区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布\xa0\xa0', '\xa0\xa0计算机科学与技术 通信工程']"
运维开发工程师,"['1.设计实现和改进自动化运维方案和系统，支撑上线产品的稳定运行，构建并优化运维监控平台，保证对线上各系统的监控；', '2.负责平台产品的日常运维，如变更实施、性能调优、容量管理、故障应急处置等；', '3.与项目组团队成员运用DevOps理念和实践，进行积极有效沟通，推动问题解决；', '4.参与平台运维架构建设，和业务、技术部门一道提升平台架构水平，统一和整合各运维系统；', '5.设计、建设与维护公司内部网络，参与企业信息化（包括信息安全）建设；', '任职资格：', '1.本科以上学历，3年以上运维经验，熟悉Linux，有微服务经验者，熟悉Docker，并熟悉k8s者优先；', '2.认同和熟悉DevOps文化，实践过DevOps和持续交付，热衷于自动化实现，熟悉Jenkins、Git等基础工具；', '3.熟悉JavaScript，Python或Shell至少一门编程语言，有良好的程序设计思路和编码能力；', '4.熟悉阿里云或者青云等云平台，可独立配置Nginx、数据库、缓存、MQ、ES、zk等常用软件，有排错和调优经验，有大数据配置经验者优先；', '5.了解和掌握信息安全知识优先，如Web安全、系统网络安全、大数据平台安全、抗D攻击、勒索病毒；', '6.具备良好的沟通能力和团队协作能力，有较强的责任心、事业心、抗压能力，积极正能量。']",环球黑卡,['150-500人'],['互联网/电子商务'],杭州-滨江区,https://jobs.51job.com/hangzhou-bjq/119747768.html?s=01&t=0,1.5-2万/月,06-08,"['杭州-滨江区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
用研助理,"['1协助用户研究员进行研究工作，负责数据收集和数据分析，有效呈现数据；', '2根据业务需求和研究目的，进行问卷设计，问卷录入，问卷发布并投放；', '3进行一定的电话访谈，将访谈结果整理并反馈核心结果；', '4协助用户研究员，完成研究报告的撰写。', '岗位要求：', '1有较强的数据分析能力，具备一定的定性访谈能力；', '2熟练Excel,keynote或PPT等办公室软件，熟练SPSS或SAS数据分析软', '件，SQL或Python能力为加分项；', '3具有良好的沟通能力，执行能力，富有团队精神；', '4做事细心，踏实肯干，有良好的耐心和投入度；', '工作地点：            西湖区文一西路与崇仁路交汇处西溪首座菜鸟总部']",浙江海博拓天信息科技有限公司,['10000人以上'],"['互联网/电子商务,通信/电信运营、增值服务']",杭州-西湖区,https://jobs.51job.com/hangzhou-xhq/121489409.html?s=01&t=0,4.5-6千/月,06-08,"['杭州-西湖区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
运维工程师,"['工作职责：', '1 保障云听，云道业务及内部系统的24×7稳定运行，并进行前瞻性容量规划；', '2 运维及优化各类系统软件并推动自动化运维的进程、优化相关业务逻辑、业务流程并进行标准化、积极参与自动化平台建设；', '3 编写业务相关的脚本、工具、业务系统状态监控及故障处理、保障业务安全、稳定、高效运营;', '4 积累并规范化系统运维的***实践并文档化、积极参与知识复制、将经验以PPT形式授于相关同事。', ' ', '职位要求：', '1 脚本：熟练掌握Shell/Sed/AWK (必须）、撑握Python、Perl、Ruby、PHP等脚本编程中的一种或多种；', '2 工具：善利用工具链（sysstat/dstat、httpwatch/tcpdump）相关工具、协助研发快速定位系统频颈并给出优化建议; （善于利用轮子）', '3 WEB:  熟悉LNMP配置、使用、熟悉常见开源负载均衡技术（LVS/HAProxy)、熟悉常见WEB高可用架构、关注WEB性能优化;', '4 DB：  熟练MySQL/PostgreSQL配置与优化、备份、恢复、协助DBA处理数据库相关优化工作;', '5 架构：具有Web运维经验、熟悉Web优化手段、大型网站运维经验者优先;', '6 自动化：熟练saltstack/ansible、熟悉PUPPET自动化技术，有相关深度应用及开发经验者优先;', '7 安全：有较强的安全意识，有一定的系统、网络安全防范、监控、故障处理经验;', '8 团队：有良好的团队协作精神，有良好的沟通力！对工作充满热情，富有责任心，能承受一定强度的工作压力（责任心+沟能力！）']",杭州联汇科技股份有限公司,['150-500人'],"['互联网/电子商务,计算机软件']",杭州-滨江区,https://jobs.51job.com/hangzhou-bjq/110894196.html?s=01&t=0,6-8千/月,06-08,"['杭州-滨江区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
Java开发工程师,"['岗位职责：', '1、对分配给团队的项目负责；', '2、制定项目计划，定义项目的可交付成果、项目里程碑及完成期限，并确保项目成功完成；', '3、与项目组其他成员进行沟通以便能及时发现并解决项目中存在的问题，定期工作反馈，识别项目中存在的风险并采取相应的措施以保证项目按计划进行；', '4、独立完成关键代码的开发工作；', '5、负责和客户以及软件合作伙伴探讨业务功能实现以及数据接口；', '岗位要求：', '1、本科及以上学历，电子、通信、计算机技术或相关专业；有java实际开发经验优先；', '2、精通主流商业数据库，mySQL、Sqlserver中的一种或多种；', '3、精通j2ee技术，精通ssh等框架，熟悉oop及常用设计模式；', '4、良好的沟通能力，富有主人翁态度，工作认真负责；', '5、具有物联网平台开发经验者优先；', '6、熟悉python语言者优先；']",杭州鸿雁电器有限公司,['500-1000人'],"['多元化业务集团公司,电子技术/半导体/集成电路']",杭州-余杭区,https://jobs.51job.com/hangzhou-yhq/102416025.html?s=01&t=0,1.5-2万/月,06-08,"['杭州-余杭区\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
人工智能工程师,"['、熟悉机器视觉相关知识', '、有人工智能产品、设计经验者优先', '、有人工智能产品（图像、语音识别等）设计经验优先', '、熟悉', '、', '等开源框架及机器学习算法和原理']",杭州瑞普基因科技有限公司,['150-500人'],"['医疗设备/器械,制药/生物工程']",杭州-余杭区,https://jobs.51job.com/hangzhou-yhq/121102842.html?s=01&t=0,1.5-2.5万/月,06-08,"['杭州-余杭区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
高级web开发工程师,"['岗位职责：', '1.根据产品需求进行需求分析和软件功能设计；', '2.以敏捷迭代的方式对软件进行编码实现，保证质量，性能和安全性；', '3.对现有功能进行维护和更新，修复现有软件缺陷；', '4.编写产品相关的轻文档；', '任职资格：', '1.四年及以上Web开发经验，有小组管理经验者优先；', '2.熟练使用HTML5、CSS3、javascript等基本前端技术；', '3.熟练使用jQuery、React、Vue、Angular等一种或多种前端框架；', '4.熟悉ECMAScript\xa06标准；', '5.熟悉一门后端开发语言（如Java、Python、PHP）或Node.js的更佳；', '6.附带个人作品，包括个人博客、github项目、工作项目更佳。']",新翔维创科技股份有限公司,['50-150人'],"['计算机软件,计算机服务(系统、数据服务、维修)']",杭州,https://jobs.51job.com/hangzhou/121735371.html?s=01&t=0,1.2-2万/月,06-08,"['杭州\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
